scenario,run,day,worker_id,worker_type,issue_id,category,severity,action,accepted,duplicate,dispatch_correct,resolved,resolution_hours,submission_minutes
S3,5,14,W088,rider,R05-D13-I11,road_or_facility,low,new_workorder,1,0,1,1,28.355,2.868
S3,5,14,W091,rider,R05-D13-I08,road_or_facility,low,merged_duplicate,1,1,,,,2.756
S3,5,14,W099,rider,R05-D13-I16,road_or_facility,low,invalid,0,0,,,,2.865
S3,5,14,W106,driver,R05-D13-I06,road_or_facility,high,unmerged_duplicate,1,1,1,0,,2.987
S3,5,14,W108,rider,R05-D13-I04,community_service,low,invalid,0,1,,,,3.26
S3,5,14,W130,rider,R05-D13-I00,public_safety,medium,invalid,0,0,,,,2.856
S3,5,14,W132,driver,R05-D13-I18,traffic,low,new_workorder,1,0,1,1,16.976,3.052
S3,5,14,W164,rider,R05-D13-I00,public_safety,medium,invalid,0,0,,,,3.105
S3,5,14,W170,driver,R05-D13-I11,road_or_facility,low,unmerged_duplicate,1,1,1,1,34.654,2.453
S3,5,14,W173,driver,R05-D13-I09,road_or_facility,low,invalid,0,0,,,,3.544
S3,5,14,W185,rider,R05-D13-I04,community_service,low,unmerged_duplicate,1,1,1,1,21.888,3.089
S3,5,14,W217,driver,R05-D13-I07,traffic,medium,new_workorder,1,0,1,1,27.672,2.892
S3,5,14,W238,rider,R05-D13-I08,road_or_facility,low,merged_duplicate,1,1,,,,1.905
S3,5,15,W008,rider,R05-D14-I04,community_service,low,invalid,0,0,,,,2.996
S3,5,15,W011,rider,R05-D14-I09,community_service,low,invalid,0,0,,,,2.227
S3,5,15,W019,rider,R05-D14-I17,road_or_facility,low,invalid,0,0,,,,3.501
S3,5,15,W020,rider,R05-D14-I15,community_access,low,new_workorder,1,0,1,1,25.828,3.344
S3,5,15,W022,driver,R05-D14-I09,community_service,low,new_workorder,1,0,1,1,18.591,4.12
S3,5,15,W038,rider,R05-D14-I17,road_or_facility,low,new_workorder,1,0,0,0,,2.048
S3,5,15,W046,driver,R05-D14-I17,road_or_facility,low,merged_duplicate,1,1,,,,4.018
S3,5,15,W057,rider,R05-D14-I19,traffic,medium,invalid,0,0,,,,4.223
S3,5,15,W074,rider,R05-D14-I11,traffic,medium,invalid,0,0,,,,3.654
S3,5,15,W079,rider,R05-D14-I01,community_access,low,new_workorder,1,0,1,1,17.431,2.666
S3,5,15,W103,rider,R05-D14-I00,community_access,medium,new_workorder,1,0,1,1,12.032,2.632
S3,5,15,W120,driver,R05-D14-I09,community_service,low,unmerged_duplicate,1,1,0,0,,3.584
S3,5,15,W146,driver,R05-D14-I15,community_access,low,invalid,0,1,,,,3.498
S3,5,15,W179,rider,R05-D14-I11,traffic,medium,new_workorder,1,0,0,1,46.533,3.548
S3,5,15,W187,rider,R05-D14-I18,road_or_facility,low,invalid,0,0,,,,2.752
S3,5,15,W200,driver,R05-D14-I04,community_service,low,new_workorder,1,0,1,1,25.538,3.127
S3,5,15,W213,rider,R05-D14-I08,public_safety,medium,new_workorder,1,0,1,1,27.199,2.952
S3,5,15,W221,rider,R05-D14-I14,traffic,low,new_workorder,1,0,1,1,21.864,3.371
S3,5,15,W236,rider,R05-D14-I05,traffic,low,new_workorder,1,0,1,1,32.884,2.259
S3,5,16,W016,driver,R05-D15-I09,community_access,medium,new_workorder,1,0,1,1,21.788,3.195
S3,5,16,W040,driver,R05-D15-I05,road_or_facility,medium,new_workorder,1,0,0,1,14.693,2.952
S3,5,16,W042,rider,R05-D15-I07,traffic,low,new_workorder,1,0,1,1,27.353,4.051
S3,5,16,W045,rider,R05-D15-I16,community_access,low,invalid,0,0,,,,3.156
S3,5,16,W072,rider,R05-D15-I16,community_access,low,new_workorder,1,0,1,1,17.793,3.931
S3,5,16,W096,rider,R05-D15-I08,public_safety,medium,new_workorder,1,0,1,1,39.943,2.582
S3,5,16,W098,rider,R05-D15-I16,community_access,low,merged_duplicate,1,1,,,,3.539
S3,5,16,W116,rider,R05-D15-I00,traffic,low,new_workorder,1,0,1,1,16.943,2.56
S3,5,16,W126,rider,R05-D15-I00,traffic,low,merged_duplicate,1,1,,,,3.35
S3,5,16,W129,rider,R05-D15-I14,road_or_facility,low,invalid,0,0,,,,2.821
S3,5,16,W171,rider,R05-D15-I10,community_service,high,new_workorder,1,0,1,1,50.247,2.516
S3,5,16,W174,rider,R05-D15-I04,community_access,high,invalid,0,0,,,,3.131
S3,5,16,W175,rider,R05-D15-I04,community_access,high,new_workorder,1,0,1,1,25.732,4.043
S3,5,16,W184,driver,R05-D15-I07,traffic,low,merged_duplicate,1,1,,,,2.973
S3,5,16,W212,rider,R05-D15-I01,community_access,medium,new_workorder,1,0,1,0,,3.532
S3,5,16,W220,rider,R05-D15-I18,road_or_facility,low,invalid,0,0,,,,2.191
S3,5,16,W226,rider,R05-D15-I00,traffic,low,invalid,0,1,,,,3.058
S3,5,17,W003,rider,R05-D16-I19,traffic,medium,new_workorder,1,0,1,1,18.459,2.968
S3,5,17,W006,rider,R05-D16-I08,public_safety,low,new_workorder,1,0,1,1,20.407,3.323
S3,5,17,W040,driver,R05-D16-I16,community_service,low,invalid,0,0,,,,3.414
S3,5,17,W041,driver,R05-D16-I04,community_access,low,new_workorder,1,0,1,1,36.11,2.963
S3,5,17,W055,rider,R05-D16-I11,community_access,medium,new_workorder,1,0,1,1,27.925,3.066
S3,5,17,W056,rider,R05-D16-I16,community_service,low,new_workorder,1,0,1,1,13.23,3.744
S3,5,17,W058,rider,R05-D16-I06,community_access,low,new_workorder,1,0,1,1,15.99,2.519
S3,5,17,W065,driver,R05-D16-I18,traffic,medium,new_workorder,1,0,1,1,17.825,3.193
S3,5,17,W073,rider,R05-D16-I13,community_access,critical,emergency_referral,0,0,,,,2.551
S3,5,17,W079,rider,R05-D16-I04,community_access,low,merged_duplicate,1,1,,,,3.418
S3,5,17,W115,rider,R05-D16-I16,community_service,low,merged_duplicate,1,1,,,,3.079
S3,5,17,W127,rider,R05-D16-I09,community_access,medium,new_workorder,1,0,1,1,30.377,3.071
S3,5,17,W142,rider,R05-D16-I15,community_access,low,new_workorder,1,0,1,1,21.725,3.232
S3,5,17,W153,rider,R05-D16-I16,community_service,low,invalid,0,1,,,,3.079
S3,5,17,W155,rider,R05-D16-I11,community_access,medium,invalid,0,1,,,,3.077
S3,5,17,W156,rider,R05-D16-I16,community_service,low,merged_duplicate,1,1,,,,2.608
S3,5,17,W166,rider,R05-D16-I15,community_access,low,unmerged_duplicate,1,1,0,1,19.381,3.002
S3,5,17,W170,driver,R05-D16-I13,community_access,critical,emergency_referral,0,0,,,,3.104
S3,5,17,W174,rider,R05-D16-I11,community_access,medium,merged_duplicate,1,1,,,,3.458
S3,5,17,W180,rider,R05-D16-I08,public_safety,low,merged_duplicate,1,1,,,,2.822
S3,5,17,W183,driver,R05-D16-I09,community_access,medium,merged_duplicate,1,1,,,,3.217
S3,5,17,W229,driver,R05-D16-I17,traffic,low,new_workorder,1,0,1,1,17.725,2.164
S3,5,18,W004,rider,R05-D17-I11,community_access,low,new_workorder,1,0,1,1,25.287,2.973
S3,5,18,W027,rider,R05-D17-I14,community_access,low,new_workorder,1,0,0,0,,2.827
S3,5,18,W031,rider,R05-D17-I08,public_safety,low,new_workorder,1,0,0,1,31.066,3.145
S3,5,18,W037,driver,R05-D17-I01,public_safety,low,new_workorder,1,0,0,1,27.337,3.694
S3,5,18,W070,rider,R05-D17-I01,public_safety,low,merged_duplicate,1,1,,,,3.272
S3,5,18,W144,rider,R05-D17-I08,public_safety,low,merged_duplicate,1,1,,,,3.131
S3,5,18,W148,rider,R05-D17-I14,community_access,low,unmerged_duplicate,1,1,1,0,,3.692
S3,5,18,W149,rider,R05-D17-I02,traffic,medium,invalid,0,0,,,,3.567
S3,5,18,W152,rider,R05-D17-I16,public_safety,low,new_workorder,1,0,1,1,15.219,2.969
S3,5,18,W158,rider,R05-D17-I10,road_or_facility,low,new_workorder,1,0,1,1,20.326,3.509
S3,5,18,W159,driver,R05-D17-I10,road_or_facility,low,invalid,0,1,,,,2.6
S3,5,18,W175,rider,R05-D17-I17,community_service,low,new_workorder,1,0,1,1,18.858,2.142
S3,5,18,W179,rider,R05-D17-I15,community_service,medium,new_workorder,1,0,1,1,36.029,2.87
S3,5,18,W193,rider,R05-D17-I04,road_or_facility,low,new_workorder,1,0,1,1,17.498,3.337
S3,5,18,W195,rider,R05-D17-I18,traffic,high,new_workorder,1,0,1,1,32.263,2.676
S3,5,18,W201,rider,R05-D17-I08,public_safety,low,merged_duplicate,1,1,,,,3.896
S3,5,18,W226,rider,R05-D17-I04,road_or_facility,low,merged_duplicate,1,1,,,,2.403
S3,5,19,W005,driver,R05-D18-I11,community_access,low,new_workorder,1,0,1,1,28.815,2.561
S3,5,19,W009,rider,R05-D18-I17,road_or_facility,low,new_workorder,1,0,1,1,25.355,3.125
S3,5,19,W014,rider,R05-D18-I08,road_or_facility,medium,invalid,0,0,,,,3.219
S3,5,19,W027,rider,R05-D18-I09,traffic,medium,new_workorder,1,0,1,1,19.653,3.446
S3,5,19,W037,driver,R05-D18-I04,traffic,low,new_workorder,1,0,1,0,,3.334
S3,5,19,W039,rider,R05-D18-I06,public_safety,medium,new_workorder,1,0,1,1,32.306,2.668
S3,5,19,W041,driver,R05-D18-I04,traffic,low,unmerged_duplicate,1,1,1,1,26.703,3.246
S3,5,19,W045,rider,R05-D18-I01,community_access,low,new_workorder,1,0,1,1,45.294,2.965
S3,5,19,W046,driver,R05-D18-I04,traffic,low,merged_duplicate,1,1,,,,2.512
S3,5,19,W066,driver,R05-D18-I14,public_safety,high,new_workorder,1,0,1,1,35.821,3.059
S3,5,19,W070,rider,R05-D18-I10,public_safety,low,new_workorder,1,0,1,1,27.099,2.483
S3,5,19,W072,rider,R05-D18-I03,community_access,medium,new_workorder,1,0,0,1,25.338,3.003
S3,5,19,W101,rider,R05-D18-I08,road_or_facility,medium,new_workorder,1,0,1,1,20.107,3.124
S3,5,19,W103,rider,R05-D18-I18,road_or_facility,high,new_workorder,1,0,0,1,25.683,3.231
S3,5,19,W125,rider,R05-D18-I04,traffic,low,merged_duplicate,1,1,,,,2.534
S3,5,19,W157,driver,R05-D18-I18,road_or_facility,high,unmerged_duplicate,1,1,1,1,15.488,2.19
S3,5,19,W159,driver,R05-D18-I04,traffic,low,unmerged_duplicate,1,1,0,1,18.601,2.23
S3,5,19,W168,rider,R05-D18-I09,traffic,medium,merged_duplicate,1,1,,,,2.956
S3,5,19,W170,driver,R05-D18-I14,public_safety,high,merged_duplicate,1,1,,,,3.201
S3,5,19,W189,rider,R05-D18-I15,community_access,medium,new_workorder,1,0,1,0,,2.379
S3,5,19,W217,driver,R05-D18-I11,community_access,low,invalid,0,1,,,,3.082
S3,5,19,W222,rider,R05-D18-I17,road_or_facility,low,unmerged_duplicate,1,1,1,1,46.616,3.765
S3,5,19,W235,rider,R05-D18-I08,road_or_facility,medium,merged_duplicate,1,1,,,,3.023
S3,5,20,W013,rider,R05-D19-I14,road_or_facility,medium,new_workorder,1,0,0,1,18.118,3.157
S3,5,20,W021,rider,R05-D19-I15,community_access,low,new_workorder,1,0,1,1,32.834,3.383
S3,5,20,W048,driver,R05-D19-I16,community_access,low,new_workorder,1,0,1,1,32.828,3.404
S3,5,20,W050,rider,R05-D19-I13,community_service,high,new_workorder,1,0,1,1,29.19,4.028
S3,5,20,W051,driver,R05-D19-I04,community_access,medium,new_workorder,1,0,1,0,,3.41
S3,5,20,W101,rider,R05-D19-I02,traffic,low,new_workorder,1,0,1,1,38.471,3.333
S3,5,20,W105,rider,R05-D19-I05,public_safety,low,new_workorder,1,0,1,0,,2.664
S3,5,20,W131,driver,R05-D19-I09,road_or_facility,medium,new_workorder,1,0,1,1,15.159,3.261
S3,5,20,W133,rider,R05-D19-I06,public_safety,low,new_workorder,1,0,1,1,22.944,2.563
S3,5,20,W134,rider,R05-D19-I12,traffic,low,new_workorder,1,0,1,1,35.042,2.19
S3,5,20,W135,rider,R05-D19-I16,community_access,low,unmerged_duplicate,1,1,1,1,28.419,2.963
S3,5,20,W137,rider,R05-D19-I13,community_service,high,merged_duplicate,1,1,,,,2.893
S3,5,20,W150,rider,R05-D19-I15,community_access,low,merged_duplicate,1,1,,,,3.137
S3,5,20,W157,driver,R05-D19-I14,road_or_facility,medium,invalid,0,1,,,,3.002
S3,5,20,W159,driver,R05-D19-I14,road_or_facility,medium,merged_duplicate,1,1,,,,3.391
S3,5,20,W172,rider,R05-D19-I17,community_service,low,new_workorder,1,0,1,1,26.846,2.052
S3,5,20,W173,driver,R05-D19-I03,road_or_facility,low,new_workorder,1,0,1,0,,2.823
S3,5,20,W175,rider,R05-D19-I08,community_service,high,invalid,0,0,,,,3.296
S3,5,20,W188,rider,R05-D19-I16,community_access,low,merged_duplicate,1,1,,,,3.363
S3,5,20,W189,rider,R05-D19-I14,road_or_facility,medium,merged_duplicate,1,1,,,,2.178
S3,5,20,W191,rider,R05-D19-I09,road_or_facility,medium,merged_duplicate,1,1,,,,2.838
S3,5,20,W211,rider,R05-D19-I12,traffic,low,merged_duplicate,1,1,,,,3.543
S3,5,20,W236,rider,R05-D19-I14,road_or_facility,medium,merged_duplicate,1,1,,,,2.639
S3,5,21,W017,driver,R05-D20-I15,traffic,medium,new_workorder,1,0,0,1,45.807,3.228
S3,5,21,W019,rider,R05-D20-I00,traffic,medium,invalid,0,0,,,,2.968
S3,5,21,W026,driver,R05-D20-I14,road_or_facility,medium,new_workorder,1,0,1,1,41.523,2.552
S3,5,21,W047,driver,R05-D20-I00,traffic,medium,new_workorder,1,0,0,1,34.611,2.971
S3,5,21,W054,rider,R05-D20-I02,road_or_facility,low,new_workorder,1,0,1,1,27.367,3.457
S3,5,21,W055,rider,R05-D20-I13,road_or_facility,low,invalid,0,0,,,,3.022
S3,5,21,W060,rider,R05-D20-I19,road_or_facility,low,new_workorder,1,0,1,1,23.74,2.488
S3,5,21,W075,driver,R05-D20-I15,traffic,medium,invalid,0,1,,,,2.576
S3,5,21,W082,rider,R05-D20-I13,road_or_facility,low,new_workorder,1,0,1,1,28.791,3.265
S3,5,21,W083,rider,R05-D20-I18,public_safety,medium,invalid,0,0,,,,3.587
S3,5,21,W089,rider,R05-D20-I07,community_access,high,new_workorder,1,0,1,1,20.334,2.539
S3,5,21,W098,rider,R05-D20-I08,road_or_facility,medium,new_workorder,1,0,1,1,22.137,2.62
S3,5,21,W131,driver,R05-D20-I13,road_or_facility,low,merged_duplicate,1,1,,,,3.312
S3,5,21,W132,driver,R05-D20-I00,traffic,medium,merged_duplicate,1,1,,,,3.202
S3,5,21,W133,rider,R05-D20-I13,road_or_facility,low,invalid,0,1,,,,2.331
S3,5,21,W140,rider,R05-D20-I05,traffic,low,new_workorder,1,0,0,0,,1.607
S3,5,21,W147,rider,R05-D20-I00,traffic,medium,invalid,0,1,,,,2.902
S3,5,21,W154,driver,R05-D20-I04,road_or_facility,low,new_workorder,1,0,1,1,24.452,2.487
S3,5,21,W166,rider,R05-D20-I00,traffic,medium,merged_duplicate,1,1,,,,2.951
S3,5,21,W169,rider,R05-D20-I17,public_safety,low,invalid,0,0,,,,2.748
S3,5,21,W177,driver,R05-D20-I09,road_or_facility,medium,invalid,0,0,,,,3.448
S3,5,21,W183,driver,R05-D20-I14,road_or_facility,medium,merged_duplicate,1,1,,,,2.048
S3,5,21,W186,rider,R05-D20-I01,community_access,low,invalid,0,0,,,,3.368
S3,5,21,W190,rider,R05-D20-I03,community_access,high,invalid,0,0,,,,2.289
S3,5,21,W193,rider,R05-D20-I07,community_access,high,invalid,0,1,,,,3.148
S3,5,21,W222,rider,R05-D20-I16,community_service,medium,invalid,0,0,,,,2.898
S3,5,22,W002,rider,R05-D21-I18,public_safety,low,new_workorder,1,0,1,1,37.548,1.98
S3,5,22,W013,rider,R05-D21-I00,traffic,high,new_workorder,1,0,1,1,23.833,2.681
S3,5,22,W021,rider,R05-D21-I02,traffic,medium,invalid,0,0,,,,3.44
S3,5,22,W025,rider,R05-D21-I15,community_service,medium,invalid,0,0,,,,3.404
S3,5,22,W028,driver,R05-D21-I15,community_service,medium,invalid,0,0,,,,2.971
S3,5,22,W040,driver,R05-D21-I10,community_service,medium,new_workorder,1,0,1,1,33.888,2.925
S3,5,22,W052,rider,R05-D21-I08,road_or_facility,medium,new_workorder,1,0,1,1,26.379,3.36
S3,5,22,W057,rider,R05-D21-I11,road_or_facility,low,new_workorder,1,0,0,0,,2.979
S3,5,22,W060,rider,R05-D21-I02,traffic,medium,new_workorder,1,0,1,1,40.309,3.414
S3,5,22,W068,rider,R05-D21-I08,road_or_facility,medium,merged_duplicate,1,1,,,,2.827
S3,5,22,W082,rider,R05-D21-I07,community_service,medium,new_workorder,1,0,1,1,16.699,3.431
S3,5,22,W095,rider,R05-D21-I16,community_service,low,invalid,0,0,,,,2.96
S3,5,22,W099,rider,R05-D21-I01,road_or_facility,low,invalid,0,0,,,,2.459
S3,5,22,W101,rider,R05-D21-I00,traffic,high,invalid,0,1,,,,3.079
S3,5,22,W104,rider,R05-D21-I13,community_access,low,new_workorder,1,0,0,1,46.791,2.561
S3,5,22,W114,rider,R05-D21-I01,road_or_facility,low,new_workorder,1,0,1,1,35.743,3.1
S3,5,22,W125,rider,R05-D21-I03,community_service,low,new_workorder,1,0,1,0,,2.391
S3,5,22,W164,rider,R05-D21-I19,community_access,medium,invalid,0,0,,,,2.724
S3,5,22,W174,rider,R05-D21-I08,road_or_facility,medium,unmerged_duplicate,1,1,0,0,,3.452
S3,5,22,W183,driver,R05-D21-I05,traffic,low,invalid,0,0,,,,3.835
S3,5,22,W188,rider,R05-D21-I02,traffic,medium,merged_duplicate,1,1,,,,2.631
S3,5,22,W192,rider,R05-D21-I15,community_service,medium,new_workorder,1,0,1,1,21.461,2.955
S3,5,22,W228,rider,R05-D21-I16,community_service,low,invalid,0,0,,,,3.137
S3,5,22,W238,rider,R05-D21-I13,community_access,low,merged_duplicate,1,1,,,,3.543
S3,5,23,W010,rider,R05-D22-I10,community_service,low,new_workorder,1,0,1,1,16.535,3.071
S3,5,23,W011,rider,R05-D22-I00,traffic,low,new_workorder,1,0,0,0,,1.956
S3,5,23,W023,rider,R05-D22-I09,road_or_facility,low,new_workorder,1,0,1,1,7.083,3.287
S3,5,23,W033,rider,R05-D22-I19,community_access,medium,invalid,0,0,,,,3.76
S3,5,23,W066,driver,R05-D22-I12,community_service,medium,new_workorder,1,0,1,1,22.436,3.219
S3,5,23,W084,rider,R05-D22-I07,community_service,low,invalid,0,0,,,,3.193
S3,5,23,W095,rider,R05-D22-I05,public_safety,critical,emergency_referral,0,0,,,,3.087
S3,5,23,W155,rider,R05-D22-I12,community_service,medium,unmerged_duplicate,1,1,1,1,46.0,2.479
S3,5,23,W163,rider,R05-D22-I05,public_safety,critical,emergency_referral,0,0,,,,3.512
S3,5,23,W169,rider,R05-D22-I05,public_safety,critical,emergency_referral,0,0,,,,2.95
S3,5,23,W179,rider,R05-D22-I05,public_safety,critical,emergency_referral,0,0,,,,2.987
S3,5,23,W182,rider,R05-D22-I10,community_service,low,merged_duplicate,1,1,,,,3.004
S3,5,23,W208,driver,R05-D22-I10,community_service,low,merged_duplicate,1,1,,,,3.105
S3,5,23,W223,rider,R05-D22-I04,community_service,low,invalid,0,0,,,,2.059
S3,5,23,W230,driver,R05-D22-I15,traffic,low,new_workorder,1,0,1,1,30.778,2.595
S3,5,23,W233,driver,R05-D22-I04,community_service,low,new_workorder,1,0,1,1,37.062,3.66
S3,5,24,W007,driver,R05-D23-I18,community_service,low,new_workorder,1,0,1,1,22.769,3.784
S3,5,24,W030,driver,R05-D23-I15,community_access,medium,new_workorder,1,0,1,1,32.965,3.029
S3,5,24,W052,rider,R05-D23-I03,community_access,low,new_workorder,1,0,1,1,14.472,2.505
S3,5,24,W054,rider,R05-D23-I17,community_service,medium,new_workorder,1,0,1,1,54.292,2.765
S3,5,24,W064,rider,R05-D23-I14,community_access,medium,invalid,0,0,,,,2.715
S3,5,24,W067,driver,R05-D23-I15,community_access,medium,invalid,0,1,,,,3.619
S3,5,24,W070,rider,R05-D23-I10,community_service,low,new_workorder,1,0,1,1,22.353,3.09
S3,5,24,W090,rider,R05-D23-I01,road_or_facility,low,new_workorder,1,0,0,1,28.451,3.282
S3,5,24,W112,rider,R05-D23-I12,community_service,high,invalid,0,0,,,,2.541
S3,5,24,W113,rider,R05-D23-I18,community_service,low,merged_duplicate,1,1,,,,2.623
S3,5,24,W144,rider,R05-D23-I04,traffic,low,new_workorder,1,0,1,1,37.837,2.681
S3,5,24,W160,rider,R05-D23-I15,community_access,medium,merged_duplicate,1,1,,,,2.697
S3,5,24,W172,rider,R05-D23-I05,public_safety,low,new_workorder,1,0,1,1,31.444,2.15
S3,5,24,W178,rider,R05-D23-I16,traffic,high,invalid,0,0,,,,2.888
S3,5,24,W194,rider,R05-D23-I16,traffic,high,new_workorder,1,0,0,1,21.119,3.569
S3,5,24,W205,rider,R05-D23-I04,traffic,low,merged_duplicate,1,1,,,,3.869
S3,5,25,W023,rider,R05-D24-I16,road_or_facility,medium,new_workorder,1,0,1,1,20.884,2.904
S3,5,25,W042,rider,R05-D24-I08,road_or_facility,medium,new_workorder,1,0,1,1,26.607,2.92
S3,5,25,W047,driver,R05-D24-I06,community_service,low,new_workorder,1,0,1,1,12.027,2.027
S3,5,25,W068,rider,R05-D24-I10,road_or_facility,low,invalid,0,0,,,,2.738
S3,5,25,W102,rider,R05-D24-I13,community_service,low,new_workorder,1,0,1,0,,3.306
S3,5,25,W133,rider,R05-D24-I14,traffic,medium,new_workorder,1,0,1,1,17.299,2.854
S3,5,25,W137,rider,R05-D24-I13,community_service,low,merged_duplicate,1,1,,,,3.118
S3,5,25,W144,rider,R05-D24-I11,road_or_facility,low,invalid,0,0,,,,3.346
S3,5,25,W145,rider,R05-D24-I11,road_or_facility,low,new_workorder,1,0,1,1,17.875,3.88
S3,5,25,W169,rider,R05-D24-I16,road_or_facility,medium,invalid,0,1,,,,3.164
S3,5,25,W197,driver,R05-D24-I13,community_service,low,invalid,0,1,,,,2.933
S3,5,26,W003,rider,R05-D25-I04,community_access,high,new_workorder,1,0,1,1,19.233,3.454
S3,5,26,W028,driver,R05-D25-I14,public_safety,medium,new_workorder,1,0,1,1,16.791,2.822
S3,5,26,W032,rider,R05-D25-I14,public_safety,medium,unmerged_duplicate,1,1,1,0,,2.211
S3,5,26,W038,rider,R05-D25-I05,community_service,medium,new_workorder,1,0,1,1,18.328,3.273
S3,5,26,W054,rider,R05-D25-I05,community_service,medium,merged_duplicate,1,1,,,,3.18
S3,5,26,W062,driver,R05-D25-I16,traffic,medium,new_workorder,1,0,1,1,27.509,3.274
S3,5,26,W063,rider,R05-D25-I07,community_service,low,new_workorder,1,0,1,1,20.973,3.13
S3,5,26,W080,rider,R05-D25-I05,community_service,medium,merged_duplicate,1,1,,,,2.634
S3,5,26,W082,rider,R05-D25-I00,road_or_facility,low,new_workorder,1,0,1,0,,3.043
S3,5,26,W084,rider,R05-D25-I10,road_or_facility,medium,new_workorder,1,0,1,1,30.846,2.76
S3,5,26,W098,rider,R05-D25-I17,community_service,medium,new_workorder,1,0,0,1,27.047,2.885
S3,5,26,W112,rider,R05-D25-I04,community_access,high,merged_duplicate,1,1,,,,3.101
S3,5,26,W116,rider,R05-D25-I01,community_service,high,invalid,0,0,,,,2.666
S3,5,26,W118,rider,R05-D25-I17,community_service,medium,merged_duplicate,1,1,,,,2.497
S3,5,26,W127,rider,R05-D25-I16,traffic,medium,merged_duplicate,1,1,,,,2.747
S3,5,26,W128,rider,R05-D25-I04,community_access,high,unmerged_duplicate,1,1,1,0,,2.331
S3,5,26,W142,rider,R05-D25-I07,community_service,low,invalid,0,1,,,,3.599
S3,5,26,W148,rider,R05-D25-I11,community_service,low,invalid,0,0,,,,2.427
S3,5,26,W151,rider,R05-D25-I19,traffic,medium,new_workorder,1,0,0,1,25.379,2.481
S3,5,26,W162,rider,R05-D25-I11,community_service,low,new_workorder,1,0,1,1,23.541,2.648
S3,5,26,W174,rider,R05-D25-I02,community_access,medium,new_workorder,1,0,1,1,30.576,2.977
S3,5,26,W182,rider,R05-D25-I18,road_or_facility,low,new_workorder,1,0,1,1,30.048,2.961
S3,5,26,W196,rider,R05-D25-I12,public_safety,low,new_workorder,1,0,1,1,31.291,3.155
S3,5,26,W214,driver,R05-D25-I03,road_or_facility,medium,invalid,0,0,,,,1.659
S3,5,26,W216,rider,R05-D25-I18,road_or_facility,low,invalid,0,1,,,,2.347
S3,5,26,W225,rider,R05-D25-I18,road_or_facility,low,merged_duplicate,1,1,,,,3.203
S3,5,26,W227,rider,R05-D25-I15,community_access,medium,new_workorder,1,0,0,1,35.085,3.197
S3,5,26,W237,driver,R05-D25-I13,road_or_facility,medium,new_workorder,1,0,1,1,12.57,3.155
S3,5,26,W239,driver,R05-D25-I16,traffic,medium,merged_duplicate,1,1,,,,2.816
S3,5,27,W008,rider,R05-D26-I18,traffic,medium,new_workorder,1,0,1,1,21.577,2.098
S3,5,27,W011,rider,R05-D26-I10,community_service,medium,new_workorder,1,0,1,1,18.695,2.224
S3,5,27,W021,rider,R05-D26-I00,community_service,low,invalid,0,0,,,,2.547
S3,5,27,W022,driver,R05-D26-I03,traffic,low,new_workorder,1,0,1,1,23.77,2.251
S3,5,27,W064,rider,R05-D26-I13,traffic,medium,new_workorder,1,0,1,1,35.18,2.559
S3,5,27,W075,driver,R05-D26-I12,road_or_facility,medium,invalid,0,0,,,,3.019
S3,5,27,W078,driver,R05-D26-I10,community_service,medium,merged_duplicate,1,1,,,,3.252
S3,5,27,W084,rider,R05-D26-I16,community_access,low,new_workorder,1,0,1,1,26.801,2.583
S3,5,27,W111,rider,R05-D26-I06,community_access,low,new_workorder,1,0,1,1,12.574,2.801
S3,5,27,W116,rider,R05-D26-I01,traffic,low,invalid,0,0,,,,2.647
S3,5,27,W120,driver,R05-D26-I10,community_service,medium,invalid,0,1,,,,3.337
